ALL_ID	PHE_NAME	BETA	SE	T_STAT	P	ADJ_P
DQB1_501	Vitamin_D	-0.0118891	0.00394077	-3.01695	0.0025535	0.1492878179711488
B_3503	Vitamin_D	-0.042442	0.015055200000000003	-2.81909	0.00481639	0.258296394419464
C_501	Vitamin_D	0.0108152	0.00403136	2.68276	0.00730208	0.36535140225400625
DQA1_303	Vitamin_D	0.117474	0.044012	2.66913	0.0076051	0.37698668277357744
A_2902	Vitamin_D	0.016671000000000002	0.0063487	2.62589	0.00864263	0.41777138893543375
B_3701	Vitamin_D	-0.029551499999999998	0.0112865	-2.6183099999999997	0.00883708	0.42524949372756
DRB1_301	Vitamin_D	0.00937792	0.00360114	2.60415	0.00921062	0.438296258854768
DRB1_101	Vitamin_D	-0.0116365	0.00447786	-2.59868	0.00935877	0.44370156254639503
C_401	Vitamin_D	-0.0120196	0.00465493	-2.58212	0.00981998	0.4595639483601163
DQB1_303	Vitamin_D	-0.0147136	0.005768100000000001	-2.5508599999999997	0.010746200000000001	0.4939818431106971
DQB1_201	Vitamin_D	0.00910572	0.00359992	2.52942	0.0114255	0.5179678564382768
DQB1_302	Vitamin_D	0.0103521	0.00420354	2.4627	0.01379	0.6019305109312909
DRB1_1302	Vitamin_D	-0.0161554	0.0067502	-2.39332	0.016697200000000002	0.7002580879009956
DRB3_301	Vitamin_D	-0.0156076	0.00677691	-2.30306	0.0212761	0.843884414726928
C_1701	Vitamin_D	0.05252280000000001	0.0229201	2.29156	0.0219319	0.8626926153860596
DQA1_301	Vitamin_D	0.00723494	0.00319702	2.26303	0.023634799999999997	0.9156305436058425
DRB1_103	Vitamin_D	-0.0228017	0.010090100000000001	-2.25982	0.023833	0.9210854644138885
DQB1_609	Vitamin_D	-0.029107799999999996	0.0129018	-2.25611	0.0240646	0.9266887605916437
DRB1_1103	Vitamin_D	-0.062400300000000006	0.027710500000000002	-2.2518599999999998	0.0243317	0.9358515515788147
B_3501	Vitamin_D	-0.014331100000000001	0.00636572	-2.25129	0.024368099999999997	0.936690348426035
DRB1_401	Vitamin_D	0.00940436	0.00420865	2.23453	0.0254491	0.9649533504436505
DPB1_402	Vitamin_D	0.00936962	0.00426225	2.19828	0.0279298	1.0
C_701	Vitamin_D	0.00698152	0.00336109	2.0771599999999997	0.0377876	1.0
DQA1_103	Vitamin_D	-0.011695299999999999	0.00566427	-2.0647599999999997	0.038947	1.0
DPB1_501	Vitamin_D	0.0185476	0.00910092	2.03799	0.0415514	1.0
A_301	Vitamin_D	-0.00742546	0.00364492	-2.03721	0.0416303	1.0
B_4501	Vitamin_D	0.0319528	0.0159356	2.0051200000000002	0.044951300000000007	1.0
B_801	Vitamin_D	0.00706891	0.00365129	1.936	0.0528681	1.0
C_102	Vitamin_D	-0.0136401	0.00707864	-1.92694	0.05398769999999999	1.0
B_5501	Vitamin_D	-0.0181709	0.00960633	-1.89156	0.058550599999999994	1.0
DRB1_1301	Vitamin_D	-0.0109876	0.00590338	-1.86123	0.0627127	1.0
DRB1_407	Vitamin_D	0.0600741	0.0324818	1.8494700000000002	0.06439099999999999	1.0
DQB1_603	Vitamin_D	-0.0109242	0.00591688	-1.84628	0.0648531	1.0
A_3001	Vitamin_D	0.0234033	0.012794799999999999	1.82912	0.0673819	1.0
C_1203	Vitamin_D	-0.0140714	0.00774378	-1.81712	0.0691995	1.0
A_201	Vitamin_D	0.0052541	0.00289789	1.81308	0.06982050000000001	1.0
B_4402	Vitamin_D	0.00721829	0.00408335	1.76774	0.07710560000000001	1.0
B_1518	Vitamin_D	0.0665349	0.0392348	1.6958099999999998	0.0899224	1.0
B_1302	Vitamin_D	0.015462700000000001	0.00936977	1.6502700000000001	0.0988882	1.0
A_2901	Vitamin_D	0.07363589999999999	0.0448487	1.6418700000000002	0.100617	1.0
DRB3_101	Vitamin_D	0.00561072	0.00343534	1.63324	0.10242000000000001	1.0
A_3004	Vitamin_D	0.06622589999999999	0.041137599999999996	1.60986	0.107429	1.0
DQB1_301	Vitamin_D	0.00538708	0.0033871	1.59047	0.11173	1.0
A_205	Vitamin_D	-0.0226138	0.015062700000000002	-1.5013100000000001	0.133275	1.0
DPA1_105	Vitamin_D	0.0816079	0.0545034	1.4973	0.13431600000000002	1.0
DPB1_1601	Vitamin_D	-0.04674930000000001	0.0313029	-1.49345	0.135321	1.0
A_211	Vitamin_D	0.0789255	0.053103899999999996	1.48625	0.137214	1.0
A_3402	Vitamin_D	0.0629782	0.0426374	1.47707	0.139659	1.0
B_5701	Vitamin_D	-0.00964087	0.00663697	-1.4526	0.146335	1.0
DRB4_9901	Vitamin_D	0.00390918	0.00270359	1.44592	0.1482	1.0
A_1101	Vitamin_D	-0.00780194	0.0054075	-1.4428	0.149078	1.0
DPA1_202	Vitamin_D	0.010612200000000002	0.00745358	1.42377	0.154515	1.0
DPB1_1901	Vitamin_D	-0.0248703	0.0177179	-1.4036799999999998	0.160416	1.0
A_6801	Vitamin_D	-0.0103359	0.007509699999999999	-1.37634	0.168717	1.0
DPA1_103	Vitamin_D	0.00440174	0.00330835	1.3305	0.183356	1.0
DPA1_104	Vitamin_D	0.0247426	0.0188173	1.31489	0.188549	1.0
DQB1_503	Vitamin_D	-0.0113296	0.00881932	-1.28464	0.198919	1.0
DRB1_404	Vitamin_D	0.00851266	0.00671869	1.26701	0.205152	1.0
DQB1_604	Vitamin_D	-0.00986282	0.00788615	-1.25065	0.211063	1.0
DRB4_103	Vitamin_D	0.00377969	0.00302799	1.24825	0.21194000000000002	1.0
DPB1_202	Vitamin_D	0.0188197	0.0154935	1.21468	0.22448800000000002	1.0
A_2402	Vitamin_D	-0.00599513	0.00502078	-1.1940600000000001	0.232454	1.0
DQA1_201	Vitamin_D	-0.00430453	0.00364572	-1.18071	0.237719	1.0
B_4101	Vitamin_D	0.0342892	0.0292812	1.17103	0.241587	1.0
A_3303	Vitamin_D	0.03546130000000001	0.030724500000000002	1.1541700000000001	0.24843200000000001	1.0
A_2601	Vitamin_D	0.011286	0.010102799999999999	1.1171200000000001	0.263944	1.0
A_206	Vitamin_D	0.034068400000000006	0.031044299999999997	1.09741	0.272462	1.0
DPB1_401	Vitamin_D	-0.00284166	0.00269687	-1.05369	0.292028	1.0
B_1503	Vitamin_D	0.05519450000000001	0.053405600000000004	1.0335	0.301372	1.0
A_3002	Vitamin_D	0.013218	0.013091899999999998	1.00963	0.312672	1.0
B_3801	Vitamin_D	-0.0157078	0.0156815	-1.00168	0.316499	1.0
DRB1_405	Vitamin_D	0.019188999999999998	0.019175599999999998	1.0007	0.316972	1.0
DRB1_1102	Vitamin_D	0.030180900000000004	0.0304115	0.992416	0.320996	1.0
C_702	Vitamin_D	-0.0034770000000000005	0.00352338	-0.9868389999999999	0.32372199999999995	1.0
B_5108	Vitamin_D	-0.0526615	0.053867700000000004	-0.977608	0.32826900000000003	1.0
DQA1_601	Vitamin_D	0.0252402	0.025873700000000003	0.975514	0.329306	1.0
DRB1_102	Vitamin_D	0.0147058	0.0152851	0.962103	0.335999	1.0
DRB1_1502	Vitamin_D	-0.0192059	0.0200217	-0.959253	0.337432	1.0
DRB1_1401	Vitamin_D	-0.00911404	0.00959797	-0.94958	0.342326	1.0
C_802	Vitamin_D	-0.00651262	0.00690749	-0.942836	0.34576599999999996	1.0
DRB3_9901	Vitamin_D	0.00255628	0.00271992	0.939838	0.347301	1.0
B_702	Vitamin_D	-0.00337708	0.00361955	-0.933009	0.35081599999999996	1.0
DRB1_402	Vitamin_D	0.0234872	0.025423400000000002	0.923842	0.355569	1.0
DQB1_601	Vitamin_D	-0.018280900000000003	0.019978599999999996	-0.9150200000000001	0.360182	1.0
DPB1_201	Vitamin_D	-0.00395349	0.00444725	-0.888975	0.374017	1.0
DRB1_1601	Vitamin_D	-0.0162227	0.0182842	-0.887252	0.374944	1.0
A_2501	Vitamin_D	-0.00944125	0.0107217	-0.880577	0.378548	1.0
C_602	Vitamin_D	-0.00390189	0.0044966	-0.867742	0.385536	1.0
C_1402	Vitamin_D	0.0116694	0.013465200000000002	0.866632	0.38614499999999996	1.0
A_6601	Vitamin_D	-0.0211548	0.0244719	-0.8644540000000001	0.387339	1.0
DRB1_803	Vitamin_D	0.022709	0.026376999999999998	0.8609370000000001	0.389273	1.0
DRB1_701	Vitamin_D	-0.00310694	0.00364531	-0.8523120000000001	0.394042	1.0
C_704	Vitamin_D	0.00829182	0.00976673	0.848987	0.395889	1.0
C_1505	Vitamin_D	-0.045423000000000005	0.0535585	-0.848101	0.396382	1.0
C_1602	Vitamin_D	-0.026795299999999998	0.0317218	-0.8446959999999999	0.398281	1.0
DRB1_901	Vitamin_D	0.00953634	0.0113022	0.843759	0.398805	1.0
B_1517	Vitamin_D	0.026396499999999996	0.0314245	0.8399989999999999	0.40091	1.0
DPB1_301	Vitamin_D	0.00445684	0.00531104	0.8391649999999999	0.401377	1.0
A_3301	Vitamin_D	0.014749600000000002	0.017594400000000003	0.838309	0.401858	1.0
DRB1_1501	Vitamin_D	0.00304774	0.00365574	0.8336870000000001	0.404458	1.0
B_4701	Vitamin_D	-0.018784099999999998	0.023104	-0.813024	0.416205	1.0
DRB1_1201	Vitamin_D	0.00888221	0.0109351	0.812262	0.416642	1.0
DRB1_1303	Vitamin_D	0.0110971	0.0141826	0.782446	0.433953	1.0
C_1601	Vitamin_D	0.00487126	0.00622722	0.782253	0.434067	1.0
B_4901	Vitamin_D	0.00948104	0.0121382	0.781091	0.43475	1.0
DQB1_602	Vitamin_D	0.0028845	0.00370768	0.777981	0.43658100000000005	1.0
B_3508	Vitamin_D	0.0334171	0.044144499999999996	0.756993	0.44905500000000004	1.0
DRB5_101	Vitamin_D	0.00275561	0.00364642	0.755704	0.44982700000000003	1.0
A_101	Vitamin_D	-0.00242059	0.0032457999999999996	-0.7457600000000001	0.455813	1.0
DPB1_1701	Vitamin_D	0.00912685	0.0123073	0.741583	0.458341	1.0
DPB1_1501	Vitamin_D	0.011178299999999999	0.015527500000000001	0.719904	0.47158500000000003	1.0
DRB1_1001	Vitamin_D	-0.012117900000000001	0.0170592	-0.710344	0.477491	1.0
B_3502	Vitamin_D	-0.0276226	0.0394156	-0.700803	0.48342700000000005	1.0
DQA1_102	Vitamin_D	-0.00225482	0.00327191	-0.689146	0.49073199999999995	1.0
DRB1_403	Vitamin_D	-0.030977800000000003	0.0468204	-0.6616310000000001	0.508208	1.0
B_1801	Vitamin_D	0.0043909	0.00696675	0.630265	0.528522	1.0
DRB5_202	Vitamin_D	-0.00983602	0.0159265	-0.617589	0.5368470000000001	1.0
DRB3_202	Vitamin_D	0.00232437	0.00383695	0.6057859999999999	0.544658	1.0
B_1501	Vitamin_D	0.00326336	0.00542223	0.6018479999999999	0.547276	1.0
B_1401	Vitamin_D	-0.00723228	0.0120637	-0.599507	0.5488350000000001	1.0
A_6802	Vitamin_D	-0.00959583	0.016866	-0.568945	0.569394	1.0
DQB1_502	Vitamin_D	-0.00913283	0.0163007	-0.560271	0.575295	1.0
DRB5_9901	Vitamin_D	0.00196694	0.00357715	0.549862	0.582415	1.0
B_1402	Vitamin_D	-0.00451225	0.0082285	-0.548369	0.583439	1.0
DQA1_401	Vitamin_D	-0.00481813	0.00930414	-0.517848	0.604565	1.0
B_4102	Vitamin_D	-0.011117799999999999	0.022279	-0.49902799999999997	0.6177600000000001	1.0
DPB1_901	Vitamin_D	0.014381200000000002	0.028985200000000003	0.496158	0.619783	1.0
DQB1_402	Vitamin_D	-0.00387113	0.00918378	-0.421518	0.673377	1.0
B_4001	Vitamin_D	-0.00226652	0.00561482	-0.40366799999999997	0.686457	1.0
B_705	Vitamin_D	0.0144685	0.036084	0.400966	0.688446	1.0
DQB1_202	Vitamin_D	-0.00270467	0.00736281	-0.367343	0.713364	1.0
B_5301	Vitamin_D	0.00911347	0.0266182	0.342378	0.732067	1.0
DPB1_2301	Vitamin_D	0.015131	0.0449795	0.336397	0.736572	1.0
DPA1_201	Vitamin_D	0.00116437	0.00363163	0.320619	0.748499	1.0
DPB1_1001	Vitamin_D	-0.00341831	0.010704700000000001	-0.319328	0.749478	1.0
B_2702	Vitamin_D	0.0156272	0.050930699999999995	0.30683299999999997	0.758971	1.0
A_202	Vitamin_D	0.015140700000000002	0.049599300000000006	0.305261	0.7601680000000001	1.0
DPB1_2001	Vitamin_D	-0.01406	0.0464587	-0.302634	0.762169	1.0
C_302	Vitamin_D	0.010887299999999999	0.036012800000000005	0.302318	0.76241	1.0
B_5601	Vitamin_D	-0.007713800000000001	0.02557	-0.301674	0.762901	1.0
B_4403	Vitamin_D	0.00160263	0.00548198	0.29234499999999997	0.7700229999999999	1.0
C_1502	Vitamin_D	0.00286102	0.010026700000000001	0.28534	0.775384	1.0
DQB1_304	Vitamin_D	-0.010121999999999999	0.037812	-0.267692	0.788937	1.0
DPB1_1401	Vitamin_D	0.00414731	0.015577200000000001	0.26624200000000003	0.790053	1.0
DQB1_504	Vitamin_D	0.0091469	0.0349039	0.26206	0.793276	1.0
DRB1_801	Vitamin_D	-0.00252308	0.00988828	-0.255158	0.798601	1.0
C_202	Vitamin_D	0.00161187	0.00688815	0.23400700000000002	0.81498	1.0
B_5101	Vitamin_D	0.00158071	0.0070013	0.22577399999999997	0.821378	1.0
B_3906	Vitamin_D	-0.00336704	0.0158668	-0.212206	0.8319469999999999	1.0
A_3101	Vitamin_D	0.00161345	0.00794519	0.203072	0.8390790000000001	1.0
B_5801	Vitamin_D	0.00344387	0.0182578	0.188624	0.8503879999999999	1.0
A_2301	Vitamin_D	0.00183701	0.00995245	0.184578	0.85356	1.0
B_4405	Vitamin_D	-0.00709649	0.038616000000000004	-0.18377000000000002	0.854194	1.0
C_1604	Vitamin_D	-0.010062999999999999	0.0555827	-0.181045	0.856332	1.0
DPB1_101	Vitamin_D	-0.000954397	0.00543994	-0.17544300000000002	0.8607319999999999	1.0
A_3201	Vitamin_D	0.0012255	0.00700546	0.17493499999999998	0.861131	1.0
DPB1_1301	Vitamin_D	0.00185084	0.0107325	0.172452	0.863083	1.0
B_5001	Vitamin_D	0.00208389	0.014114600000000001	0.147641	0.882627	1.0
DRB1_1104	Vitamin_D	0.00191117	0.013652000000000001	0.139991	0.888667	1.0
DRB4_101	Vitamin_D	0.00067419	0.00488529	0.138004	0.8902370000000001	1.0
B_2705	Vitamin_D	-0.000847845	0.00666872	-0.127138	0.898832	1.0
A_2608	Vitamin_D	-0.00571935	0.048710500000000004	-0.117415	0.906531	1.0
C_1202	Vitamin_D	-0.00202402	0.018494	-0.10944200000000001	0.912852	1.0
B_3901	Vitamin_D	-0.00146273	0.0166603	-0.0877974	0.9300379999999999	1.0
DRB1_804	Vitamin_D	0.00370025	0.0455395	0.08125360000000001	0.93524	1.0
A_302	Vitamin_D	0.00221135	0.0397876	0.055578699999999995	0.955677	1.0
C_303	Vitamin_D	-0.00026417599999999997	0.00566325	-0.0466474	0.962794	1.0
DRB1_1101	Vitamin_D	0.000358155	0.00824826	0.0434219	0.9653649999999999	1.0
C_304	Vitamin_D	0.00020315	0.00475533	0.0427204	0.965924	1.0
DRB1_806	Vitamin_D	0.00193698	0.0549102	0.035275400000000005	0.9718600000000001	1.0
DPB1_1101	Vitamin_D	-0.00010774700000000001	0.00805973	-0.013368600000000001	0.989334	1.0
B_5201	Vitamin_D	0.00020224400000000002	0.0184555	0.0109585	0.9912569999999999	1.0
B_4002	Vitamin_D	-0.000150093	0.0147303	-0.0101894	0.99187	1.0
B_801	eGFR	-0.0255973	0.00356634	-7.17747	7.11694e-13	2.1448876533604032e-10
DRB3_101	eGFR	-0.0226991	0.00335525	-6.7652600000000005	1.33296e-11	3.4335322105096805e-09
DRB3_9901	eGFR	-0.0178859	0.00265519	-6.7362	1.62865e-11	4.099948782380281e-09
DQB1_201	eGFR	-0.0234507	0.00351697	-6.66787	2.59964e-11	6.345243757064194e-09
DRB1_301	eGFR	-0.0233259	0.00351856	-6.62938	3.37629e-11	8.05709177792585e-09
DQA1_301	eGFR	0.0195708	0.00311846	6.27579	3.4830900000000005e-10	7.143502599327082e-08
DQA1_501	eGFR	-0.0185111	0.00302319	-6.1230199999999995	9.192889999999999e-10	1.7668368352769015e-07
C_701	eGFR	-0.0185116	0.00328214	-5.64011	1.70082e-08	2.764089535135293e-06
A_101	eGFR	-0.015783600000000002	0.00316814	-4.98198	6.29692e-07	7.988560106366424e-05
DRB4_9901	eGFR	0.012535600000000001	0.00263888	4.75033	2.0317400000000002e-06	0.0002354231760545289
DRB1_401	eGFR	0.019484	0.00410694	4.74416	2.09472e-06	0.0002422835031306306
C_501	eGFR	0.017230900000000004	0.00393526	4.37859	1.1948900000000002e-05	0.0012233514299912933
DRB4_103	eGFR	0.012081999999999999	0.00295346	4.09079	4.30013e-05	0.003921026471643861
C_202	eGFR	0.026891599999999998	0.0067218	4.00066	6.31799e-05	0.005510512198132598
B_2705	eGFR	0.0251917	0.00649818	3.8767300000000002	0.00010589	0.008885550948459317
A_2501	eGFR	0.0396051	0.010483	3.7780400000000003	0.000158095	0.012830172624520148
B_4402	eGFR	0.0150053	0.0039865000000000005	3.7640300000000004	0.00016722400000000002	0.013485789859569688
DQB1_302	eGFR	0.014164099999999999	0.00410167	3.4532599999999998	0.000553936	0.04040803826110399
C_401	eGFR	-0.0156271	0.00453313	-3.4473199999999995	0.000566248	0.0410727951018282
B_1401	eGFR	0.039788300000000006	0.011771799999999999	3.3799699999999997	0.000725018	0.05125707136890256
C_802	eGFR	0.021466700000000002	0.00673662	3.18656	0.00143988	0.09115472655880022
DRB1_1303	eGFR	-0.0438727	0.013861400000000001	-3.16509	0.0015505	0.09758036697695371
A_6802	eGFR	-0.051446500000000006	0.0164579	-3.12596	0.00177244	0.10895443918611873
DRB1_402	eGFR	0.0772318	0.024806599999999998	3.1133599999999997	0.0018499000000000002	0.11298905714284486
B_4102	eGFR	-0.0673169	0.021691	-3.10345	0.00191296	0.11650810174380793
B_4701	eGFR	0.067971	0.0226641	2.99905	0.00270841	0.15748390804189638
DPB1_401	eGFR	0.0078417	0.00262885	2.98295	0.00285513	0.1649691271914829
A_301	eGFR	0.00999947	0.00355806	2.8103700000000003	0.00494878	0.26429231076120746
B_1302	eGFR	-0.0256186	0.00912165	-2.80855	0.00497686	0.26535042371755563
A_2301	eGFR	-0.0268233	0.009709200000000001	-2.76267	0.00573336	0.2987372319503171
DQB1_301	eGFR	0.00912078	0.00330717	2.75788	0.00581816	0.301930376692446
A_6601	eGFR	-0.0655495	0.0237954	-2.7547099999999998	0.00587469	0.3041263974146513
DPB1_301	eGFR	-0.013534000000000001	0.00518172	-2.6118799999999998	0.00900516	0.43139736042581744
DPB1_1401	eGFR	-0.039187599999999996	0.015213599999999999	-2.57582	0.010000700000000001	0.46587781531541606
A_201	eGFR	0.00727182	0.00282838	2.57102	0.0101403	0.47101377556725393
A_202	eGFR	-0.123143	0.0486589	-2.53074	0.0113825	0.5172678008378241
DRB1_1103	eGFR	0.067599	0.027163200000000002	2.48863	0.0128243	0.5677491791199717
B_5701	eGFR	0.016013999999999997	0.00646437	2.47727	0.013239500000000001	0.5833146453136561
DQB1_609	eGFR	0.0301116	0.0125864	2.3923799999999997	0.0167398	0.7009692362618651
B_5601	eGFR	0.0580054	0.0250374	2.31676	0.020517700000000003	0.8217124496665534
DQB1_601	eGFR	0.0437301	0.019477200000000004	2.2452	0.024756200000000003	0.9482018898261161
DRB5_9901	eGFR	0.0076921	0.00349105	2.20338	0.027568799999999997	1.0
A_2601	eGFR	0.0214858	0.00986685	2.17758	0.0294382	1.0
C_1602	eGFR	0.0658316	0.0309457	2.1273299999999997	0.0333938	1.0
B_5201	eGFR	0.03772380000000001	0.017991200000000002	2.09679	0.0360131	1.0
DPB1_101	eGFR	0.0111172	0.00531435	2.09193	0.0364457	1.0
DQB1_603	eGFR	-0.0120481	0.00577968	-2.0845599999999997	0.0371099	1.0
DRB1_1502	eGFR	0.0406344	0.019524400000000004	2.08121	0.0374156	1.0
B_5001	eGFR	-0.0286097	0.0137721	-2.0773599999999997	0.0377695	1.0
C_303	eGFR	-0.0114657	0.00552372	-2.07571	0.0379211	1.0
DRB1_404	eGFR	0.013415	0.00654772	2.0488	0.0404821	1.0
B_2702	eGFR	0.101757	0.049980500000000004	2.03594	0.041757	1.0
DRB1_1601	eGFR	0.0361698	0.017775599999999996	2.0348	0.0418716	1.0
DRB3_202	eGFR	-0.00761959	0.00374465	-2.0348	0.0418722	1.0
B_4501	eGFR	-0.0313453	0.015547499999999999	-2.0161	0.0437904	1.0
DQB1_602	eGFR	0.00705342	0.00362161	1.9475900000000002	0.051464800000000005	1.0
DRB5_101	eGFR	0.00692187	0.00356131	1.94363	0.05194069999999999	1.0
DRB1_1501	eGFR	0.00688344	0.00356983	1.9282299999999999	0.05382769999999999	1.0
B_3503	eGFR	-0.0279901	0.014688999999999999	-1.90552	0.056713400000000004	1.0
C_102	eGFR	0.013081	0.00690062	1.89562	0.058011	1.0
DQB1_504	eGFR	-0.06405040000000001	0.033834300000000005	-1.89306	0.05835030000000001	1.0
DPB1_1001	eGFR	-0.0197672	0.0104419	-1.89306	0.05835069999999999	1.0
C_1203	eGFR	0.014294399999999999	0.00755514	1.8920099999999997	0.0584903	1.0
DRB1_1301	eGFR	-0.010900499999999999	0.00576819	-1.8897599999999999	0.0587914	1.0
DQB1_503	eGFR	-0.0157193	0.00859472	-1.82895	0.06740800000000001	1.0
DQA1_303	eGFR	-0.0773903	0.043094	-1.79585	0.0725197	1.0
DRB1_403	eGFR	0.0818179	0.0456683	1.79157	0.0732029	1.0
DQA1_102	eGFR	0.00571208	0.00319321	1.78882	0.0736446	1.0
C_704	eGFR	-0.0167204	0.00953036	-1.7544400000000002	0.0793563	1.0
C_1202	eGFR	0.031176	0.0180334	1.7288	0.083846	1.0
DPB1_1501	eGFR	0.026131	0.0151743	1.72205	0.08506169999999999	1.0
DQB1_303	eGFR	0.00959035	0.00562228	1.70577	0.088051	1.0
C_1502	eGFR	0.0163861	0.00975539	1.6797	0.0930163	1.0
A_3201	eGFR	0.0114657	0.00684322	1.6754900000000001	0.09383939999999999	1.0
DRB1_1201	eGFR	-0.017596200000000003	0.0106811	-1.6474099999999998	0.0994743	1.0
B_1402	eGFR	0.013082299999999998	0.00802004	1.6312	0.10285	1.0
DQA1_103	eGFR	-0.00895031	0.00553216	-1.6178700000000001	0.10569200000000001	1.0
C_302	eGFR	-0.0564437	0.0351026	-1.60796	0.10784400000000001	1.0
B_1801	eGFR	0.010777	0.00680247	1.58427	0.113132	1.0
DRB1_1104	eGFR	0.0210796	0.0133513	1.57884	0.114374	1.0
DRB1_1401	eGFR	-0.014676699999999999	0.00934954	-1.56978	0.116468	1.0
DPB1_202	eGFR	-0.0236704	0.0151326	-1.5642	0.117771	1.0
B_1501	eGFR	-0.00827514	0.00529416	-1.5630700000000002	0.11803699999999999	1.0
A_3303	eGFR	-0.0459186	0.0298931	-1.5361	0.124516	1.0
DQB1_604	eGFR	-0.011689100000000001	0.007695399999999999	-1.51898	0.128769	1.0
DPB1_1301	eGFR	-0.0156236	0.0104766	-1.49128	0.135888	1.0
A_3004	eGFR	0.060133500000000006	0.040469	1.48591	0.137303	1.0
B_1517	eGFR	0.040182199999999994	0.0305678	1.3145200000000001	0.188671	1.0
DRB1_1001	eGFR	-0.0211525	0.0165838	-1.27549	0.20213699999999998	1.0
B_3501	eGFR	-0.00766809	0.0061961	-1.23757	0.21587800000000001	1.0
DRB1_806	eGFR	-0.0658237	0.0537466	-1.2247	0.220687	1.0
A_2901	eGFR	-0.053572	0.0437491	-1.22453	0.220754	1.0
DPB1_1701	eGFR	-0.0145379	0.011953499999999999	-1.2162	0.223908	1.0
C_1701	eGFR	-0.026673500000000003	0.0222943	-1.1964299999999999	0.23152899999999998	1.0
DRB4_101	eGFR	0.00554573	0.00476308	1.16432	0.244297	1.0
B_4405	eGFR	-0.043578	0.0376715	-1.15679	0.24735900000000002	1.0
DQB1_502	eGFR	0.0182126	0.0158729	1.1474	0.251218	1.0
DPB1_2001	eGFR	0.052045299999999996	0.0455757	1.14195	0.253474	1.0
C_1505	eGFR	-0.0555885	0.05261849999999999	-1.05644	0.29076599999999997	1.0
B_3502	eGFR	-0.038875	0.038362099999999996	-1.01337	0.310884	1.0
B_4101	eGFR	0.0287621	0.028529900000000004	1.00814	0.31339	1.0
C_304	eGFR	-0.00466035	0.00464194	-1.00397	0.315395	1.0
A_6801	eGFR	-0.0072052999999999996	0.00731806	-0.984592	0.324825	1.0
DPB1_1601	eGFR	-0.0288892	0.030458600000000002	-0.9484739999999999	0.342889	1.0
DPB1_1901	eGFR	0.0158983	0.017319099999999997	0.917966	0.358637	1.0
A_3001	eGFR	-0.0113335	0.0124713	-0.9087709999999999	0.36347199999999996	1.0
DRB1_901	eGFR	0.00980869	0.011026799999999998	0.8895360000000001	0.373716	1.0
B_3801	eGFR	-0.013528100000000001	0.0152715	-0.88584	0.375704	1.0
DRB5_202	eGFR	0.0133381	0.0154912	0.861008	0.389234	1.0
DQB1_304	eGFR	-0.0316403	0.036820099999999995	-0.8593200000000001	0.390165	1.0
B_4002	eGFR	0.011778499999999999	0.0144005	0.817922	0.41340200000000005	1.0
DPA1_103	eGFR	-0.00256782	0.00322894	-0.7952520000000001	0.426468	1.0
A_211	eGFR	-0.040230699999999994	0.051484	-0.7814220000000001	0.434555	1.0
B_4001	eGFR	-0.00426849	0.00548134	-0.77873	0.43613900000000005	1.0
DRB1_405	eGFR	0.0144505	0.0186988	0.772802	0.43964	1.0
DQA1_401	eGFR	-0.00692297	0.0090777	-0.7626350000000001	0.44568199999999997	1.0
B_5101	eGFR	0.00515125	0.00682687	0.754555	0.450517	1.0
DPB1_1101	eGFR	-0.00566807	0.00785717	-0.721388	0.470671	1.0
A_3301	eGFR	-0.0122309	0.0170477	-0.717449	0.47309799999999996	1.0
A_2402	eGFR	-0.00346806	0.00489295	-0.708787	0.47845699999999997	1.0
